SKU#,CODE,DESCRIPT,QTY SOLD,TOT COST,TOT PRICE,PROFIT,%,DEPT
38314,5MOMSNE,MAGNETIC SHAMMY NEBULA,1,10.5,14.04,3.54,25,ACCESSORIES
4839,5INMA1/2,MANDREL 1/2",1,12.85,17.33,4.48,26,PRO SHOP SUPPLIES
37807,1KRMNFLCOW,MARBLE NFL COWBOYS,1,105.44,130.31,24.87,19,BALLS
38189,5KRDSMCA,MARVEL SHAMMY CAP AMERICA SHIELD,1,12.86,17.2,4.34,25,ACCESSORIES
35400,5MAPDAFI,MASTER FINGER DAMS,3,52.11,68.07,15.96,23,PRO SHOP SUPPLIES
14629,5MANSGC,MASTER NON SLIP GRIP CREAM,1,19.16,24.26,5.1,21,ACCESSORIES
14634,5MAMSC,MASTER SHOE COVER,7,43.64,62.3,18.66,30,ACCESSORIES
14630,5MASS,MASTER SHOE SLIDE,27,146.07,198.34,52.27,26,ACCESSORIES
4315,5MASL24,MASTER SLIDE 24 COUNT CARD,2,71.95,91.18,19.23,21,ACCESSORIES
35399,5MAPDATH,MASTER THUMB DAMS,1,17.37,22.28,4.91,22,PRO SHOP SUPPLIES
37535,3KRMABK,MAUI BLACK,2,48.5,67.68,19.18,28,SHOES
35919,3KRMABP,MAUI BLACK / PLUM,2,47.44,64.8,17.36,27,SHOES
35920,3KRMAGR,MAUI GREY,12,282.36,394.92,112.56,29,SHOES
36216,3KRMAGRW,MAUI GREY WIDE,3,73.35,95.76,22.41,23,SHOES
36217,3KRMAGRY,MAUI GREY YOUTH,2,48.42,66.78,18.36,27,SHOES
37536,3KRMASB,MAUI SKY BLUE,5,116.35,162,45.65,28,SHOES
35938,4BRMGGBBRH,MAX GRIP GLOVE BLACK / BLUE RH,-1,-14,-18.17,-4.17,-23,GLOVES
29549,5STMPFR,MAX PRO FINGER ROLL,1,8.55,11.31,2.76,24,ACCESSORIES
29550,5STMPFT,MAX PRO FINGER TAPE PKG,6,51,65.1,14.1,22,ACCESSORIES
29553,5STMPTTF,MAX PRO THUMB TAPE FAST,7,45.5,58.77,13.27,23,ACCESSORIES
29552,5STMPTTM,MAX PRO THUMB TAPE MEDIUM,15,97.5,127.41,29.91,23,ACCESSORIES
29551,5STMPTTSL,MAX PRO THUMB TAPE SLOW,12,78,100.69,22.69,23,ACCESSORIES
30257,5MTMT8,MAX TACK 8oz,5,18.75,27.3,8.55,31,ACCESSORIES
37985,1MOMTHY,MAX THRILL HYBRID,11,862.27,1079.16,216.89,20,BALLS
37629,1MOMTBY,MAX THRILL PEARL BLUE / YELL,11,858.61,1076.76,218.15,20,BALLS
38293,1HAEFMA,MAXIMUM EFFECT,-2,-250,-308.6,-58.6,-19,BALLS
36358,5RTMMSS,MEGA MICROFIBER  SEE-SAW,5,27.33,39.75,12.42,31,ACCESSORIES
9736,5STMSC,MENS SHOE COVER,1,3.45,4.64,1.19,26,ACCESSORIES
37662,1BRME,MESMERIZE,1,125,119.95,-5.05,-4,BALLS
4234,5STMFTO,MICRO FIBER TOWEL TEAL,74,117.66,177.47,59.81,34,ACCESSORIES
8342,5BRMP,MICRO FINISHING PAD (3 PACK),20,130,193.04,63.04,33,PRO SHOP SUPPLIES
4735,5BRMFSS,MICROFIBER SEE-SAW,1,6,7.92,1.92,24,ACCESSORIES
37686,5KRMTSH,MICROFIBER TOWEL SHAMROCKS,2,7.8,11.66,3.86,33,ACCESSORIES
36724,5MOMFGS,MINI FLEX GRIP SACK BK / LIME,2,14.28,20.04,5.76,29,ACCESSORIES
16382,5MIAP,MIRKA ABRALON PAD EACH,364,749.39,1278.17,528.78,41,PRO SHOP SUPPLIES
37084,1STMBPP,MIX BLACK / PURPLE / PINK,4,219.76,290.52,70.76,24,BALLS
17019,1STMBKSI,MIX BLACK / SILVER,2,109.98,136.9,26.92,20,BALLS
37254,1STMLRC,MIX LIME / ROYAL / CUSTARD,2,109.98,139.17,29.19,21,BALLS
38330,1STMIPL,MIX PLATINUM,3,165,216.75,51.75,24,BALLS
36846,1STMPBW,MIX PURPLE / BLUE / WHITE,4,219.92,290.14,70.22,24,BALLS
36847,1STMPJS,MIX PURPLE / JADE / STEEL,1,54.81,68.45,13.64,20,BALLS
37792,1STMRWN,MIX RED / WHITE / NAVY,1,54.64,66.92,12.28,18,BALLS
35540,5VIMC,MIXING CUP REUSABLE PLASTIC,4,1.28,2.08,0.8,38,PRO SHOP SUPPLIES
38158,5KRMLBRSDO,MLB ROUND SHAMMY DODGERS,4,56,74.98,18.98,25,ACCESSORIES
38154,5KRMLBRSTI,MLB ROUND SHAMMY TIGERS,1,14,18.13,4.13,23,ACCESSORIES
37700,5KRMLBSHDO,MLB SHAMMY DODGERS,4,51.44,73.33,21.89,30,ACCESSORIES
36645,5KRMLBSHYA,MLB SHAMMY YANKEES,1,12.25,16.63,4.38,26,ACCESSORIES
21924,2MO4BCC,MOTIV 4 BALL CASE COVER,4,78.4,115.8,37.4,32,BAGS
35337,5MOBCB,MOTIV BALL CUP BLACK,3,10.08,13.54,3.46,26,ACCESSORIES
38277,5MOBCO,MOTIV BALL CUP ORANGE,1,3.36,4.9,1.54,31,ACCESSORIES
4765,5MODAFI,MOTIV FINGER DAMS,4,67.16,97.02,29.86,31,PRO SHOP SUPPLIES
4764,5MODATH,MOTIV THUMB DAMS,1,16.79,23.94,7.15,30,PRO SHOP SUPPLIES
36988,5MOTI1OZ,MOTIV TINT 1oz,15,133.68,195.44,61.76,32,PRO SHOP SUPPLIES
37133,5MOTI4,MOTIV TINT 4oz,14,313.46,412.11,98.65,24,PRO SHOP SUPPLIES
38012,3BRMOBK,MOVE BLACK,1,30.18,40.52,10.34,26,SHOES
38013,3BRMOPE,MOVE PERIWINKLE,1,29.85,40.52,10.67,26,SHOES
18294,6TUMQBK,MS. QUAD BLACK,50,33.25,54.5,21.25,39,INSERTS
35553,6TUMQIC,MS. QUAD ICE,38,25.08,41.5,16.42,40,INSERTS
18307,6TUMQWH,MS. QUAD WHITE,35,23.1,38.15,15.05,39,INSERTS
35666,5MUPYG,MUSGRAVE PENCIL YELLOW GROSS,1,42.5,41.4,-1.1,-3,PRO SHOP SUPPLIES
36728,3BRMYWS,MYSTIC WHITE / SILVER,1,25.72,28.24,2.52,9,SHOES
37557,3DENANT,NASH NAVY / TAN,9,324,488.93,164.93,34,SHOES
37556,3DENAWH,NASH WHITE,0,0,0,0,0,SHOES
38321,1MONE,NEBULA,4,492.76,592.92,100.16,17,BALLS
35949,5BRBC,NEOPRENE BALL CUP,1,2,2.97,0.97,33,ACCESSORIES
2611,4STNFR,NEOPRENE FOREARM REGULAR,3,16.09,21.27,5.18,24,GLOVES
2614,4STNW,NEOPRENE WRIST,7,37.66,51.65,13.99,27,GLOVES
38323,1STNF,NEXT FACTOR,-5,-637,-772.1,-135.1,-17,BALLS
36735,3BRNEBK,NEXXUS BLACK,2,64,82.2,18.2,22,SHOES
36734,3BRNEMA,NEXXUS MAUVE,-1,-32,-41.1,-9.1,-22,SHOES
17202,2KRNFL2SE,NFL 2 ROLLER SEAHAWKS,1,79.64,118.4,38.76,33,BAGS
10904,2KRNFL3RA,NFL 3 ROLLER RAIDERS,1,122,157.83,35.83,23,BAGS
37736,2KRNFLABBI,NFL ADD-A-BAG BILLS,1,16.5,26.36,9.86,37,BAGS
19732,2KRNFLABST,NFL ADD-A-BAG STEELERS,1,17.33,26.96,9.63,36,BAGS
36660,1KRNFLEGCO,NFL ENGRAVED COWBOYS,1,80,100.77,20.77,21,BALLS
37872,5KRNFLGBST,NFL GRIP BALL STEELERS,1,4.5,7.6,3.1,41,ACCESSORIES
35816,5KRNFLOFT49,NFL ON FIRE TOWEL 49ERS,3,19.68,26.52,6.84,26,ACCESSORIES
35797,5KRNFLOFTBI,NFL ON FIRE TOWEL BILLS,1,6.55,8.78,2.23,25,ACCESSORIES
35802,5KRNFLOFTBRO,NFL ON FIRE TOWEL BRONCOS,3,19.68,26.43,6.75,26,ACCESSORIES
35801,5KRNFLOFTCO,NFL ON FIRE TOWEL COWBOYS,2,13.1,17.56,4.46,25,ACCESSORIES
35813,5KRNFLOFTEA,NFL ON FIRE TOWEL EAGLES,1,6.56,8.78,2.22,25,ACCESSORIES
35804,5KRNFLOFTPA,NFL ON FIRE TOWEL PACKERS,1,6.56,8.78,2.22,25,ACCESSORIES
35827,5KRNFLOFTRA,NFL ON FIRE TOWEL RAIDERS,1,6.56,8.78,2.22,25,ACCESSORIES
35825,5KRNFLOFTRAM,NFL ON FIRE TOWEL RAMS,1,6.56,8.78,2.22,25,ACCESSORIES
35817,5KRNFLOFTSE,NFL ON FIRE TOWEL SEAHAWKS,4,26.24,37.31,11.07,30,ACCESSORIES
35815,5KRNFLOFTST,NFL ON FIRE TOWEL STEELERS,1,6.56,8.78,2.22,25,ACCESSORIES
35795,5KRNFLSH49,NFL SHAMMY 49ERS,3,38.58,51.03,12.45,24,ACCESSORIES
27238,5KRNFLSHPAT,NFL SHAMMY PATRIOTS,1,12.86,17.2,4.34,25,ACCESSORIES
27241,5KRNFLSHRA,NFL SHAMMY RAIDERS,1,12.84,17.01,4.17,25,ACCESSORIES
37726,5KRNFLSHTE,NFL SHAMMY TEXANS,1,12.25,16.63,4.38,26,ACCESSORIES
37730,5KRNFLSC49,NFL SHOE COVER 49ERS,2,21.38,28.8,7.42,26,ACCESSORIES
37731,5KRNFLSCRA,NFL SHOE COVER RAIDERS,2,21.52,28.8,7.28,25,ACCESSORIES
36515,5KRNFLSCST,NFL SHOE COVER STEELERS,1,10.31,14.4,4.09,28,ACCESSORIES
27177,5MANFLTBI,NFL TOWEL BILLS,1,8,10.03,2.03,20,ACCESSORIES
37848,1RAND,NO DOUBT,1,110,119.95,9.95,8,BALLS
4769,5VINT50,NT-50 YELLOW,3,37.5,48.85,11.35,23,ACCESSORIES
38320,1HANU2,NU 2.0,20,1800,2235.24,435.24,19,BALLS
37982,3KROLBK,O/P/P LITE BLACK,6,142.9,196.92,54.02,27,SHOES
37983,3KROLBKW,O/P/P LITE BLACK WIDE,1,23.86,36,12.14,34,SHOES
8104,6VIGOPOBK,O/PO BLACK,136,97.92,151.86,53.94,36,INSERTS
8219,6VIGOPOBL,O/PO BLUE,2,1.44,2.28,0.84,37,INSERTS
8127,6VIGOPOCL,O/PO CLEAR,54,38.88,59.44,20.56,35,INSERTS
8173,6VIGOPOGR,O/PO GREEN,5,3.6,6,2.4,40,INSERTS
8150,6VIGOPONE,O/PO NEON,10,7.2,10.8,3.6,33,INSERTS
8196,6VIGOPOOR,O/PO ORANGE,19,13.68,21.6,7.92,37,INSERTS
8284,6VIGOPOPI,O/PO PINK,4,2.88,4.8,1.92,40,INSERTS
8246,6VIGOPOPU,O/PO PURPLE,50,36,57,21,37,INSERTS
8242,6VIGOPORD,O/PO RED,10,7.2,11.4,4.2,37,INSERTS
8081,6VIGOPOWH,O/PO WHITE,47,33.84,53.46,19.62,37,INSERTS
2617,4MOOBR,OPTIMUM BLACK RH,1,30.83,41.36,10.53,25,GLOVES
37988,1GLOREX,ORIGIN EX,1,126.5,154.1,27.6,18,BALLS
38347,1RAOLBH,OUTER LIMITS BLACK HOLE,7,665,814.34,149.34,18,BALLS
36003,6VIONGR,OVAL NUBS GRAPE,20,14.4,17.4,3,17,INSERTS
7551,6VIGPOBK,P/O BLACK,1083,779.76,1204.78,425.02,35,INSERTS
7689,6VIGPOBL,P/O BLUE,425,306,481.88,175.88,36,INSERTS
7597,6VIGPOCL,P/O CLEAR,502,361.44,560.42,198.98,36,INSERTS
7782,6VIGPOGP,P/O GRAPE,170,122.4,182.6,60.2,33,INSERTS
7643,6VIGPOGR,P/O GREEN,436,313.92,485.57,171.65,35,INSERTS
7620,6VIGPONE,P/O NEON,362,260.64,409.46,148.82,36,INSERTS
7666,6VIGPOOR,P/O ORANGE,242,174.24,266.16,91.92,35,INSERTS
7736,6VIGPOPI,P/O PINK,215,154.8,236.5,81.7,35,INSERTS
7712,6VIGPOPU,P/O PURPLE,53,38.16,56.94,18.78,33,INSERTS
7759,6VIGPORD,P/O RED,262,188.64,292.14,103.5,35,INSERTS
7528,6VIGPOWH,P/O WHITE,280,201.6,310.66,109.06,35,INSERTS
7574,6VIGPOYE,P/O YELLOW,156,112.32,172.56,60.24,35,INSERTS
7851,6VIGPSBK,P/S BLACK,42,30.24,45.88,15.64,34,INSERTS
7966,6VIGPSBL,P/S BLUE,49,35.28,51.06,15.78,31,INSERTS
7874,6VIGPSCL,P/S CLEAR,30,21.6,32.6,11,34,INSERTS
7920,6VIGPSGR,P/S GREEN,46,33.12,50.44,17.32,34,INSERTS
7897,6VIGPSNE,P/S NEON,21,14.81,23.94,9.13,38,INSERTS
7943,6VIGPSOR,P/S ORANGE,21,15.12,23.94,8.82,37,INSERTS
8012,6VIGPSPI,P/S PINK,23,16.56,26.18,9.62,37,INSERTS
7989,6VIGPSPU,P/S PURPLE,20,14.4,22.8,8.4,37,INSERTS
8035,6VIGPSRD,P/S RED,23,16.56,26.06,9.5,36,INSERTS
7828,6VIGPSWH,P/S WHITE,21,15.12,23.94,8.82,37,INSERTS
7805,6VIGPSYE,P/S YELLOW,21,15.12,23.94,8.82,37,INSERTS
37767,5GEPLSBB,PADDED LEATHER SHAMMY BK/BLUE,1,5.95,9.03,3.08,34,ACCESSORIES
37769,5GEPLSBP,PADDED LEATHER SHAMMY BK/PURPLE,1,5.95,9.03,3.08,34,ACCESSORIES
37770,5GEPLSBR,PADDED LEATHER SHAMMY BK/RED,1,5.95,9.03,3.08,34,ACCESSORIES
38068,1TRPS,PARAGON SHADOW,1,120,138.07,18.07,13,BALLS
4935,5TUTPRBK,PATCH TAPE BLACK 2" ROLL,1,9,11.4,2.4,21,ACCESSORIES
11433,5TUTRPQR,PATCH TAPE BLUE QR ROLL,2,24.2,21.3,-2.9,-14,ACCESSORIES
37533,3KRPABR,PATRIOT BLACK / RED,4,120,143.8,23.8,17,SHOES
37532,3KRPAGB,PATRIOT GREY / BLACK,7,210,251.65,41.65,17,SHOES
20731,1STP2,PHAZE-2,41,4705.56,5763.83,1058.27,18,BALLS
38322,1STP2PL,PHAZE-2 PEARL,41,4710.35,5786.04,1075.69,19,BALLS
38078,3KRPINA,PILOT NAVY,6,198,265.05,67.05,25,SHOES
38395,1COPISO,PIRANHA SOLID,7,693,878.13,185.13,21,BALLS
15258,1STPIB,PITCH BLACK,1,96.71,130.15,33.44,26,BALLS
4763,5MOPC,PLUG CUPS 8OZ (BAG OF 50),2,35.98,50.64,14.66,29,PRO SHOP SUPPLIES
37787,2HAP1BG,PLUS 1 BLACK / GREY,8,120,164.26,44.26,27,BAGS
25394,5DEPSSAS11,PLUS SAWTOOTH SOLE S11,1,12,17.55,5.55,32,ACCESSORIES
18986,5DEPSS10,PLUS SOLE S10 GREY FELT,8,90,132.52,42.52,32,ACCESSORIES
18987,5DEPSS12,PLUS SOLE S12 BLACK ICE,2,22.5,34.68,12.18,35,ACCESSORIES
18984,5DEPSS6,PLUS SOLE S6 PS BLUE MICROFIBER,2,22.5,36.5,14,38,ACCESSORIES
18985,5DEPSS8,PLUS SOLE S8 WHITE MICROFIBER,1,11.25,18.25,7,38,ACCESSORIES
38019,3HAPDNIL,POWER DIESEL NIGHT LH,1,115,155.8,40.8,26,SHOES
38020,3HAPDNIW,POWER DIESEL NIGHT WIDE,0,0,-8.56,-8.56,-100,SHOES
37805,5STPE8,POWER EDGE 8OZ,12,85.89,121.9,36.01,30,ACCESSORIES
37806,5STPEQ,POWER EDGE QUART,1,17.99,24.89,6.9,28,ACCESSORIES
6421,5MOPGC,POWER GEL CLEAN 16OZ,1,5.46,7.7,2.24,29,ACCESSORIES
6422,5MOPGS,POWER GEL SCUFF 16OZ,1,5.46,7.52,2.06,27,ACCESSORIES
36858,5MOPGSH,POWER GEL SHINE 16OZ,2,13.44,18.16,4.72,26,ACCESSORIES
23608,4STPGL,POWER GLOVE LH,1,9.9,12.41,2.51,20,GLOVES
23612,4STPGR,POWER GLOVE RH,2,19.98,24.82,4.84,20,GLOVES
38063,1RAPH,POWER HITTER,1,110,122.5,12.5,10,BALLS
36348,5POBC6,POWER HOUSE BALL CLEANER 6oz,2,9,11.88,2.88,24,ACCESSORIES
36350,5POCD6,POWER HOUSE CLEAN N' DULL 6oz,4,22,30.97,8.97,29,ACCESSORIES
35247,4STPPL,POWER PLUS LH,4,56.64,72.2,15.56,22,GLOVES
35246,4STPPR,POWER PLUS RH,2,28.48,36,7.52,21,GLOVES
37350,5STSHPO,POWER SHAMMY,5,50,67.7,17.7,26,ACCESSORIES
35517,5TUT100QR,PRE-CUT PATCH QR BLUE 100PC,2,39.6,55,15.4,28,ACCESSORIES
35514,5TUT100BE,PRE-CUT ROLL BEIGE 100PC,1,17.45,25.48,8.03,32,ACCESSORIES
13495,5TUT30DBK,PRE-CUT TAPE DRIVEN BLACK 30PC,6,24.9,40.68,15.78,39,ACCESSORIES
37786,2HAP3TSBK,PREMIUM 3 TOTE W/SHOES BLACK,1,84,106.44,22.44,21,BAGS
36255,2HAPDTBK,PREMIUM DOUBLE TOTE BK/ORG,1,35,45.28,10.28,23,BAGS
36694,2HAPDTCA,PREMIUM DOUBLE TOTE CAMO,1,35,42.45,7.45,18,BAGS
36411,5KRSFTPWH,PREMIUM SURE FIT TAPE WHITE 30pc,11,29.72,43.6,13.88,32,ACCESSORIES
38288,1MOPRG,PRIMAL GHOST,3,369.57,404.85,35.28,9,BALLS
38006,3BRPRBL,PRISM BLUE,2,56,81.97,25.97,32,SHOES
10457,3DEPABGR,PRO AM II BLACK / GREY RH,3,111.24,147.93,36.69,25,SHOES
37555,3DEPBBRL,PRO BOA BLACK / RED LH,1,62.1,76.16,14.06,18,SHOES
35210,3DEPBBR,PRO BOA BLACK / RED RH,22,1369.5,1730.18,360.68,21,SHOES
35211,3DEPBBRW,PRO BOA BLACK / RED WIDE,18,1115.28,1459.28,344,24,SHOES
37553,3DEPBNA,PRO BOA NAVY,1,58.8,76.16,17.36,23,SHOES
37554,3DEPBNAW,PRO BOA NAVY WIDE,3,184.77,223.72,38.95,17,SHOES
37049,3DEPBWG,PRO BOA WHITE / GREY,1,62.25,86.55,24.3,28,SHOES
37050,3DEPBWGW,PRO BOA WHITE / GREY WIDE,1,62.22,80.49,18.27,23,SHOES
36380,4KRPFGBGL,PRO FORCE GLOVE BLACK / GREY LH,2,19.94,27.84,7.9,28,GLOVES
36379,4KRPFGBGR,PRO FORCE GLOVE BLACK / GREY RH,15,149.7,205.15,55.45,27,GLOVES
36382,4KRPFPGL,PRO FORCE POSITIONER GLOVE LH,1,14.69,19.38,4.69,24,GLOVES
36381,4KRPFPGR,PRO FORCE POSITIONER GLOVE RH,7,102.83,140.17,37.34,27,GLOVES
36371,4KRPFW,PRO FORCE WRISTER,5,31.5,42.55,11.05,26,GLOVES
36384,4KRPR1LH,PRO REV 1 SUPPORT LH,1,38.03,50.12,12.09,24,GLOVES
36385,4KRPR2R,PRO REV 2 CONTROL RH,2,81.9,100.24,18.34,18,GLOVES
4932,5TUPSQS,PRO SECT QUARTER SCALE,3,150,217.6,67.6,31,PRO SHOP SUPPLIES
37241,5GEPTTRS,Pro Text STRETCH TAPE ROLL SIL,4,23.8,32.9,9.1,28,ACCESSORIES
35565,6VITV2OTBK,PRO V2 OVAL THUMB BLACK,29,59.45,94.62,35.17,37,INSERTS
35566,6VITV2OTWH,PRO V2 OVAL THUMB WHITE,2,4.1,6.12,2.02,33,INSERTS
20330,4BRPWS,PRO WRIST SUPPORT,2,12,17.1,5.1,30,GLOVES
37282,5TEPT2NA32,PROTECTIVE TAPE 2 (NATURAL) 32ct,2,6.26,11.3,5.04,45,ACCESSORIES
37238,5GEPTTRG,ProText STRETCH TAPE ROLL GOLD,5,29.75,41.35,11.6,28,ACCESSORIES
37239,5GEPTTRN,ProText STRETCH TAPE ROLL NAVY,4,23.8,32.9,9.1,28,ACCESSORIES
37240,5GEPTTRP,ProText STRETCH TAPE ROLL PINK,5,29.75,40.56,10.81,27,ACCESSORIES
4319,5MAPBDZ,PUFF BALL DOZEN,4,167.97,219.76,51.79,24,ACCESSORIES
35376,5MAPBEA,PUFF BALL EACH,1,3.08,4.58,1.5,33,ACCESSORIES
38093,1COPU,PULSE,2,240,295.28,55.28,19,BALLS
21378,5GEPPLBK,PURE PAD BLACK,1,9,11.57,2.57,22,ACCESSORIES
21379,5GEPPLBL,PURE PAD BLUE,2,18,23.14,5.14,22,ACCESSORIES
20631,5GEPPLGR,PURE PAD GRAY,1,9,11.57,2.57,22,ACCESSORIES
36903,5GEPPHDNHL,PURE PAD HD NATURAL HIDE LEATHER,2,19.26,24.72,5.46,22,ACCESSORIES
36404,5KRPUS48,PURE SLIDE 48CT,4,201.59,262.5,60.91,23,ACCESSORIES
36403,5KRPUSDZ,PURE SLIDE DZ,3,44.43,61.75,17.32,28,ACCESSORIES
36402,5KRPUSEC,PURE SLIDE EACH,1,1,1.63,0.63,39,ACCESSORIES
35311,5GEPSP,PURE SURFACE PAD,2,6,7.92,1.92,24,PRO SHOP SUPPLIES
36173,1HAPPU,PURPLE PEARL URETHANE,10,900,1089.47,189.47,17,BALLS
5157,6TUQUBK,QUAD BLACK,250,165.25,254,88.75,35,INSERTS
13461,6TUQUBL,QUAD BLUE,20,13.3,22.4,9.1,41,INSERTS
5168,6TUQUGR,QUAD GREEN,16,10.59,17.04,6.45,38,INSERTS
5223,6TUQUOR,QUAD ORANGE,90,59.76,91.6,31.84,35,INSERTS
37639,6TUQUPK,QUAD PINK,40,26.64,43.4,16.76,39,INSERTS
5201,6TUQUPU,QUAD PURPLE,30,19.97,31.2,11.23,36,INSERTS
5179,6TUQUWH,QUAD WHITE,10,6.66,11.2,4.54,41,INSERTS
5190,6TUQUYE,QUAD YELLOW,20,13.26,22.4,9.14,41,INSERTS
38000,3GRDBCL,RACER DIAL BK / CHROME LH,1,149.85,198.95,49.1,25,SHOES
37999,3GRDBCR,RACER DIAL BK / CHROME RH,1,151.82,179.06,27.24,15,SHOES
38296,3GRDBCW,RACER DIAL BK / CHROME WIDE,3,456,525.24,69.24,13,SHOES
37257,3GRAWHR,RACER WHITE / HOLO RH,2,288.15,358.99,70.84,20,SHOES
37258,3GRAWHWW,RACER WHITE / HOLO RH WIDE,1,138.33,162.25,23.92,15,SHOES
22976,3BRRABKR,RAMPAGE BLACK RH,1,40,50.42,10.42,21,SHOES
22987,3BRRABKRW,RAMPAGE BLACK RH WIDE,1,40,50.42,10.42,21,SHOES
37142,3BRRAWHR,RAMPAGE WHITE RH,1,40,50.42,10.42,21,SHOES
38232,3DERYBG,RANDY BK / GRN CAMO,1,45.75,56.94,11.19,20,SHOES
38233,3DERYBGW,RANDY BK / GRN CAMO WIDE,-1,-45.75,-56.94,-11.19,-20,SHOES
38230,3DERYWN,RANDY WHITE / NAVY,1,45.75,61.47,15.72,26,SHOES
38300,1MORRN,RAPTOR REIGN,4,508.44,635.16,126.72,20,BALLS
37570,3DERABBPY,RAQUEL LX BK / BL / PK YOUTH,1,30,43.5,13.5,31,SHOES
37569,3DERABBP,RAQUEL LX BK / BLUE / PK,3,88.47,121.81,33.34,27,SHOES
37565,3DERABK,RAQUEL LX BLACK,-5,-129.6,-195.75,-66.15,-34,SHOES
37567,3DERAWB,RAQUEL LX WHITE / BLUE,3,78,120.94,42.94,36,SHOES
10937,2STR1BP,RASCAL 1 BLACK / PINK,1,45.96,68,22.04,32,BAGS
37024,2STR1DS,RASCAL 1 DYE SUB,1,25,41.25,16.25,39,BAGS
37628,1HARABPT,RAW HAMMER BK / PUR / TEAL,13,780,1018.45,238.45,23,BALLS
36161,1HARABK,RAW HAMMER BLACK,14,840,1077.7,237.7,22,BALLS
37627,1HARABBO,RAW HAMMER BLUE / BK / ORG,8,480,620.93,140.93,23,BALLS
36163,1HARABS,RAW HAMMER BLUE / SIL / WHT,7,420,528.07,108.07,20,BALLS
37076,1HARARSB,RAW HAMMER RED / SMOKE / BK,11,660,846.84,186.84,22,BALLS
37932,1HARASBG,RAW HAMMER SMOKE / BLUE / GLD,10,600,780.11,180.11,23,BALLS
30096,5STRC8,REACTA CLEAN 8oz,35,142.8,206.08,63.28,31,ACCESSORIES
13249,5STRF8,REACTA FOAM 8OZ,23,109.48,167.14,57.66,34,ACCESSORIES
36885,5STRGQ,REACTA GLOSS QUART,1,19.21,25.43,6.22,24,ACCESSORIES
4240,5STRSQ,REACTA SHINE QUART,2,32,45.68,13.68,30,ACCESSORIES
11968,5STRS8,REACTA SKUFF 8 OZ,12,64.06,81.6,17.54,21,ACCESSORIES
11969,5STRW20,REACTA WIPE ( 20),33,215.45,249.17,33.72,14,ACCESSORIES
17768,5RBTBL36,REAL BOWLERS TAPE BLUE 36CT,13,65,90.38,25.38,28,ACCESSORIES
36459,5KRRABC8,REMOVE ALL BALL CLEANER 8oz,3,10.21,15.75,5.54,35,ACCESSORIES
35190,3BRREBKR,RENEGADE BLACK / RED,-4,-96.4,-147.78,-51.38,-35,SHOES
37495,3BRREMBL,RENEGADE MESH BLUE,-5,-131.45,-182.7,-51.25,-28,SHOES
36726,3BRREMG,RENEGADE MESH GREY,6,167.22,225.34,58.12,26,SHOES
36725,3BRREWB,RENEGADE WHITE / BLACK,1,25.57,37.76,12.19,32,SHOES
35982,5NERIQ,RENEW-IT QUART,1,19.99,26.36,6.37,24,ACCESSORIES
17748,5MORBCW,RESPONSE BALL CLEANING WIPES,6,25.2,38.46,13.26,34,ACCESSORIES
21254,5INRSP,REVIVOR SORBENT PADS,1,10.85,14.63,3.78,26,PRO SHOP SUPPLIES
36093,REWARDS,REWARDS,-7,0,-4413.39,-4413.39,-100,
36565,5RTRSGS,RG STAR GRIP SACK  BLACK / RED,1,6.82,10.4,3.58,34,ACCESSORIES
37579,1BRRHCLS,RHINO CARBON / LIME / SILVER,8,432.6,561,128.4,23,BALLS
25418,1BRRHCAT,RHINO COBALT / AQUA / TL,14,758.96,958.32,199.36,21,BALLS
36167,1BRRHMPN,RHINO MAGENTA / PUR / NAVY,15,813.12,1027.08,213.96,21,BALLS
9602,1BRRHMBB,RHINO METALLIC BLUE / BLACK,15,811.81,1057.7,245.89,23,BALLS
37931,1BRRHPB,RHINO PURPLE / BLACK,10,540,683.23,143.23,21,BALLS
18937,1BRRHRBG,RHINO RED / BK / GOLD PEARL,15,810.3,1015.87,205.57,20,BALLS
38082,3KRRHLB,RHYTHM LIGHT BLUE,-4,-132,-171.95,-39.95,-23,SHOES
38081,3KRRHPU,RHYTHM PURPLE,0,0,-3.56,-3.56,-100,SHOES
38269,3DERIVBK,RICKY V BLACK / ALLOY,18,607.5,793.4,185.9,23,SHOES
38270,3DERIVBKW,RICKY V BLACK / ALLOY WIDE,3,101.25,131.22,29.97,23,SHOES
38235,3DERIVWB,RICKY V WHITE / BLUE,-4,-135,-173.5,-38.5,-22,SHOES
38236,3DERIVWBW,RICKY V WHITE / BLUE WIDE,-1,-33.75,-39.85,-6.1,-15,SHOES
37965,1KRRIBR,RISE BLACK / RED PEARL,1,60,82.5,22.5,27,BALLS
37966,1KRRIRBG,RISE RED / BLACK / GOLD PEARL,2,120,152.63,32.63,21,BALLS
37925,1RORO,ROCKSTAR,6,627.02,757.92,130.9,17,BALLS
38299,1ROROAM,ROCKSTAR AMPED,2,208.04,262.45,54.41,21,BALLS
23631,2KRROSAQ,ROOK SINGLE TOTE AQUA,1,13.13,18.33,5.2,28,BAGS
15970,2KRROSBK,ROOK SINGLE TOTE BLACK,5,65.4,91.65,26.25,29,BAGS
38116,2KRROSCH,ROOK SINGLE TOTE CHARCOAL,2,26.26,38.03,11.77,31,BAGS
37588,2KRROSDO,ROOK SINGLE TOTE DONUTS,1,14.69,19.76,5.07,26,BAGS
