SKU#,CODE,DESCRIPT,QTY SOLD,TOT COST,TOT PRICE,PROFIT,%,DEPT
37326,5GLFSS4,FORMULA SLIDE SOLE S4,8,55.93,76.77,20.84,27,ACCESSORIES
37327,5GLFSS8,FORMULA SLIDE SOLE S8,8,68,92.7,24.7,27,ACCESSORIES
4168,5FOHCDZ,FORREST HAND CONDITIONER DOZEN,2,22.5,29.92,7.42,25,ACCESSORIES
35382,5FOMGDZ,FORREST MOR-GRIP DOZEN,1,16.46,23.72,7.26,31,ACCESSORIES
4167,5FORBDZ,FORREST ROSIN BAGS DOZEN,3,41.55,53.6,12.05,22,ACCESSORIES
36754,3BRFUBKR,FURY BLACK RH,3,332.88,419.58,86.7,21,SHOES
36756,3BRFUBKW,FURY BLACK RH WIDE,1,109.08,134.02,24.94,19,SHOES
37141,3BRFUWHR,FURY WHITE RH,1,112,134.02,22.02,16,SHOES
37909,1SWFU,FUSION,0,0,-7.62,-7.62,-100,BALLS
38264,1SWFUHY,FUSION HYBRID,3,251.25,324.33,73.08,23,BALLS
36736,3BRFZCH,FUZE CHAOS,24,906.7,1173.67,266.97,23,SHOES
36086,5MAFSCFU,FUZZY SHOE COVER FUSCHIA,1,9.48,12.92,3.44,27,ACCESSORIES
36087,5MAFSCLA,FUZZY SHOE COVER LAVENDER,1,9.49,12.92,3.43,27,ACCESSORIES
36398,5KRFUSCPK,FUZZY SHOE COVER PINK,1,8.83,11.97,3.14,26,ACCESSORIES
36397,5KRFUSCPU,FUZZY SHOE COVER PURPLE,4,35.6,47.47,11.87,25,ACCESSORIES
36980,1EBGB4H,GAME BREAKER 4 HYBRID,16,1280,1127.19,-152.81,-14,BALLS
37505,1EBGB5,GAME BREAKER 5,12,960,1199.96,239.96,20,BALLS
37934,1EBGB5PL,GAME BREAKER 5 PEARL,14,1120,1380.07,260.07,19,BALLS
38024,2HAG2CA,GAUNTLET 2 ROLLER CAMO,7,665,876.47,211.47,24,BAGS
38023,2HAG2GR,GAUNTLET 2 ROLLER GREY,1,95,125.31,30.31,24,BAGS
38027,2HAG3CA,GAUNTLET 3 ROLLER CAMO,6,690,895.2,205.2,23,BAGS
38026,2HAG3GR,GAUNTLET 3 ROLLER GREY,4,460,577.63,117.63,20,BAGS
4323,5MASPG3/3,GIANT SKIN PATCH 3/4 OZ BOTTLE,26,90.85,120.56,29.71,25,ACCESSORIES
37950,5NEGL4E,GLIDE 4OZ EACH,2,7.58,11,3.42,31,ACCESSORIES
38021,3KRGDLG,GLIDE LIGHT GREY,15,495,569.25,74.25,13,SHOES
37951,5NEGLQ,GLIDE QUART,1,19.99,29.95,9.96,33,ACCESSORIES
37944,3KRGLBM,GLITZ BLACK / MAGENTA,21,563.49,754.8,191.31,25,SHOES
36615,3KRGLBP,GLITZ BLACK / PURPLE,23,621.75,818.84,197.09,24,SHOES
36828,5GLSHZ,GLOBAL 900 SHAMMY ZEN,11,110,143.21,33.21,23,ACCESSORIES
37671,5GLGGS,GLOBAL GOLD GRIP SACK,5,19,26.4,7.4,28,ACCESSORIES
35538,5VIGET,GLUE EXTENDER TIPS 6CT,1,2.5,3.94,1.44,37,ACCESSORIES
36083,5GEGSSB,GOLD SERIES SHOE BRUSH,1,3.35,4.44,1.09,25,ACCESSORIES
36081,5GEGSST,GOLD SERIES SHOE TOTE BK/GOLD,1,13.95,18.23,4.28,23,ACCESSORIES
5678,6COOV,GOLDEN OVALS,6,5.55,8.94,3.39,38,INSERTS
35944,5BRGPWHE,GREASE PENCIL WHITE EACH,18,3.78,7.86,4.08,52,PRO SHOP SUPPLIES
35943,5BRGPYEE,GREASE PENCIL YELLOW EACH,12,2.52,5.04,2.52,50,PRO SHOP SUPPLIES
38115,1ROGR,GREMLIN,85,8817.9,10975.54,2157.64,20,BALLS
38276,5RTSHG,GREMLIN SHAMMY,19,180.5,256.38,75.88,30,ACCESSORIES
36453,5KRGB,GRIP BALL,34,115.8,172.3,56.5,33,ACCESSORIES
38145,5KRGBBB,GRIP BALL BASEBALL,7,27.3,37.69,10.39,28,ACCESSORIES
37675,5KRGBDO,GRIP BALL DONUTS,2,7,11.26,4.26,38,ACCESSORIES
38046,5BRGBSC,GRIP BALL SCRATCH,1,3.5,5.04,1.54,31,ACCESSORIES
37676,5KRGBSH,GRIP BALL SHAMROCKS,6,21.8,35.76,13.96,39,ACCESSORIES
37674,5KRGBUSA,GRIP BALL USA FLAG,4,14,21.86,7.86,36,ACCESSORIES
37741,5MOGDBO,GRIP DISC BLACK / ORANGE,1,10.5,14.04,3.54,25,ACCESSORIES
37914,5MOGDJON,GRIP DISC JACKAL ONYX,7,73.5,99.79,26.29,26,ACCESSORIES
38272,5MOGDWO,GRIP DISC JACKAL WHITE / ORANGE,4,42,61,19,31,ACCESSORIES
37740,5MOGDPV,GRIP DISC PINK VENOM,2,21,29.59,8.59,29,ACCESSORIES
37616,5MOGDVE,GRIP DISC VENOM PUR / ORG,2,21,29.59,8.59,29,ACCESSORIES
36452,5KRGS,GRIP SACK,17,57.7,81.14,23.44,29,ACCESSORIES
38047,5BRGSPI,GRIP SACK PIZZA,25,125,179.98,54.98,31,ACCESSORIES
18283,5TUGSBL1,GRIP STRIPS BLUE 1" 30CT,1,2.1,3.45,1.35,39,ACCESSORIES
35689,2BRGRBP,GROOVE BACKPACK GREY,1,24,34.61,10.61,31,BAGS
36291,5HAHG,GROOVED HEEL,2,24,33.84,9.84,29,ACCESSORIES
38089,1RAGO,GURU ORACLE,1,125,139.25,14.25,10,BALLS
16413,5VIH1PCBL,HADA 1 PRE-CUT BLUE,109,648.55,988.96,340.41,34,ACCESSORIES
16415,5VIH2PCRE,HADA 2 PRE-CUT RED,105,624.75,924.37,299.62,32,ACCESSORIES
16417,5VIH3PCAQ,HADA 3 PRE-CUT AQUA,37,220.15,320.3,100.15,31,ACCESSORIES
16419,5VIH4PCGR,HADA 4 PRE-CUT GRAY,23,136.85,202.36,65.51,32,ACCESSORIES
4772,5VIHPR,HADA PATCH ROLL,10,91,128.34,37.34,29,ACCESSORIES
27638,5VIHLPCBK,HADA PRE-CUT LOGO BLACK,37,220.15,324.54,104.39,32,ACCESSORIES
37877,5HAT250WH1,HAMMER 250PC ROLL WHITE 1",1,18,22.97,4.97,22,ACCESSORIES
37876,5HAT250WH3,HAMMER 250PC ROLL WHITE 3/4",1,18,22.97,4.97,22,ACCESSORIES
36703,5HABC,HAMMER BALL CUP,14,42,58.15,16.15,28,ACCESSORIES
37140,5HABMP8,HAMMER BLACK MAGIC POLISH 8oz,5,30,40.05,10.05,25,ACCESSORIES
37304,5HACMRP,HAMMER CLEAR MAGIC REFILL PK (3),1,5,6.69,1.69,25,ACCESSORIES
37139,5HACMSK,HAMMER CLEAR MAGIC STARTER KIT,3,15,20.07,5.07,25,ACCESSORIES
37463,5HABCEG,HAMMER EASY GLIDE BALL CUP,5,23.75,33.09,9.34,28,ACCESSORIES
37134,5HAGGB,HAMMER GIANT GRIP BALL,1,5,6.69,1.69,25,ACCESSORIES
36704,5HAGPO,HAMMER GREASE PENCIL ORANGE EACH,14,2.94,5.4,2.46,46,ACCESSORIES
36338,5HAGBBO,HAMMER GRIP BALL BLACK / ORANGE,23,92,125.21,33.21,27,ACCESSORIES
37462,5HAGBPI,HAMMER GRIP BALL PINK,4,16,21.41,5.41,25,ACCESSORIES
37137,5HALTBO,HAMMER LOOMED TOWEL BK/ORG,5,35,47.29,12.29,26,ACCESSORIES
37449,2HARSTBK,HAMMER RAW SINGLE TOTE BLACK,11,242,315.09,73.09,23,BAGS
37450,2HARSTBL,HAMMER RAW SINGLE TOTE BLUE,2,44,60.78,16.78,28,BAGS
37453,2HARSTGR,HAMMER RAW SINGLE TOTE GREY,2,44,59.16,15.16,26,BAGS
37451,2HARSTOR,HAMMER RAW SINGLE TOTE ORANGE,1,22,28.6,6.6,23,BAGS
36340,5HABCR,HAMMER ROTATING BALL CUP,16,144,195.19,51.19,26,ACCESSORIES
36700,5HASSC,HAMMER SEE SAW CAMO,2,12,16.2,4.2,26,ACCESSORIES
36701,5HASSD,HAMMER SEE SAW DIAMOND PLATE,2,12,15.84,3.84,24,ACCESSORIES
37468,5HASH78DBK,HAMMER SHAMMY 78D BLACK,6,57,78.25,21.25,27,ACCESSORIES
19765,5HASPBO,HAMMER SHAMMY BLACK / ORANGE,16,152,208.21,56.21,27,ACCESSORIES
37465,5HASHBP,HAMMER SHAMMY BLACK / PINK,10,95,130.27,35.27,27,ACCESSORIES
27395,5HASHBW,HAMMER SHAMMY BLACK WIDOW,17,161.5,216.24,54.74,25,ACCESSORIES
38041,5HASHRURD,HAMMER SHAMMY BW RUBBER RED,7,73.5,99.41,25.91,26,ACCESSORIES
37138,5HASHCI,HAMMER SHAMMY CIRCLE BK/WHITE,1,9.5,13.8,4.3,31,ACCESSORIES
37467,5HASHNUBL,HAMMER SHAMMY NU BLUE,1,9.5,13.44,3.94,29,ACCESSORIES
37466,5HASHPI,HAMMER SHAMMY PINK,1,9.5,13.44,3.94,29,ACCESSORIES
38039,5HASHPR,HAMMER SHAMMY PREMIUM,5,55,72.58,17.58,24,ACCESSORIES
36702,5HASHPU,HAMMER SHAMMY PURPLE,13,123.5,170.66,47.16,28,ACCESSORIES
37464,5HASHRP,HAMMER SHAMMY RUBBER PAD BLACK,14,133,175.17,42.17,24,ACCESSORIES
35316,5HASB,HAMMER SHOE BRUSH ORANGE,11,30.25,42.07,11.82,28,ACCESSORIES
19766,5HASCD,HAMMER SHOE COVER DIAMOND,13,110.5,151.71,41.21,27,ACCESSORIES
36337,5HASS,HAMMER SHOE SLIDER,12,54,78.94,24.94,32,ACCESSORIES
37874,5HATWH3/4,HAMMER TAPE DISP WHITE 3/4",1,32,39.59,7.59,19,ACCESSORIES
37879,5HATEWH1,HAMMER TAPE EACH WHITE 1" 34pc,5,13.35,19.75,6.4,32,ACCESSORIES
37880,5HATEWH34,HAMMER TAPE EACH WHITE 3/4" 34p,2,5.32,7.04,1.72,24,ACCESSORIES
37135,5HAUM7,HAMMER URETHANE MAGIC 7oz,2,12,17.1,5.1,30,ACCESSORIES
37936,1HAHH,HAMMERHEAD,27,2430,2993.34,563.34,19,BALLS
23657,5BRHCD,HAND CONDITIONER,1,10,13.41,3.41,25,ACCESSORIES
36448,5KRHC,HAND CONDITIONER,5,57.75,82.22,24.47,30,ACCESSORIES
36449,5KRHCE,HAND CONDITIONER EACH,2,1.68,2.98,1.3,44,ACCESSORIES
37441,5GEHR,HARD ROSIN,5,20,29.7,9.7,33,ACCESSORIES
37989,1DVHAPL,HATER PEARL,2,240,283.41,43.41,15,BALLS
16392,5MIHBPM,HAUS BUFFING PAD MAROON EACH,5,4.85,9.25,4.4,48,PRO SHOP SUPPLIES
37991,1HAHAPL,HAZMAT PEARL,3,315,-606.7,-921.7,-152,BALLS
4753,5MOHD1/2GCC,HD 1/2 GALLON CLEAR RESIN,5,202.5,288.86,86.36,30,PRO SHOP SUPPLIES
4754,5MOHD1/2GH,HD 1/2 GALLON HARDENER,7,283.5,391.83,108.33,28,PRO SHOP SUPPLIES
4752,5MOBPHD,HD CLEAR PLUG KIT 2 GALLON KIT,23,3449.77,4462.53,1012.76,23,PRO SHOP SUPPLIES
4755,5MOPP,HD PLUG PUMPS,7,62.93,101.81,38.88,38,PRO SHOP SUPPLIES
37862,1DVHE,HECKLER,5,600,571.23,-28.77,-5,BALLS
38316,1DVHEHY,HECKLER HYBRID,16,1920,2367.25,447.25,19,BALLS
35954,5DEHH1SA,HEEL H1 SAWTOOTH,3,23.75,38.59,14.84,38,ACCESSORIES
25407,5DEHH2LE,HEEL H2 UB LEADING EDGE,4,38.4,61.2,22.8,37,ACCESSORIES
3714,5DEH2UL,HEEL H2 ULTRA BRAKZ,3,24.69,37.25,12.56,34,ACCESSORIES
9892,5DEHH5S,HEEL H5 SAWTOOTH,7,57.75,88.04,30.29,34,ACCESSORIES
3708,5DEHH5S,HEEL H5 STANDARD,2,16.48,25.46,8.98,35,ACCESSORIES
12015,5DEHH6LE,HEEL H6 LEADING EDGE,7,71.61,108.06,36.45,34,ACCESSORIES
3712,5DEHH7,HEEL H7 RED LEATHER,57,469.51,713.38,243.87,34,ACCESSORIES
11695,5GLHLBS,HEEL LEATHER BACK SKIN,1,8.63,13.05,4.42,34,ACCESSORIES
38004,3BRHEBK,HERO BLACK,10,320,423.43,103.43,24,SHOES
37927,5NEHI4E,HOOK-IT 4OZ EACH,56,212.24,315.26,103.02,33,ACCESSORIES
37949,5NEHIEF4E,HOOK-IT EF 4OZ EACH,13,49.27,75.9,26.63,35,ACCESSORIES
35984,5NEHIQ,HOOK-IT QUART,1,23.99,31.64,7.65,24,ACCESSORIES
37947,5NEHISPQ,HOOK-IT SP2000 QUART,1,21.99,32.95,10.96,33,ACCESSORIES
17198,5MOHR1/2GAH,HR 1/2 GALLON HARDENER,4,162,234.5,72.5,31,PRO SHOP SUPPLIES
17197,5MOBPHR,HR PLUG KIT 2 GALLON KIT,9,1349.91,1763.57,413.66,23,PRO SHOP SUPPLIES
37998,1ROHUEA,HUSTLE EARTH,28,2038.4,2588.64,550.24,21,BALLS
37997,1ROHUGL,HUSTLE GLOW,33,2402.4,3050.44,648.04,21,BALLS
37149,1ROHUMM,HUSTLE M&M,57,4149.59,5207.1,1057.51,20,BALLS
37573,1ROHUXR,HUSTLE X-RAY,49,3567.18,4409.75,842.57,19,BALLS
5870,1STHR,HY-ROAD,27,2604.42,3252.13,647.71,20,BALLS
38071,1STHR40,HY-ROAD 40,38,3665.48,4140.1,474.62,11,BALLS
37591,2KRHY1BK,HYBRID 1 ROLLER BLACK,7,304.19,429.36,125.17,29,BAGS
37113,2KRHY1PK,HYBRID 1 ROLLER PINK,10,441,592.5,151.5,26,BAGS
36314,2KRHY1PU,HYBRID 1 ROLLER PURPLE,9,395.73,541.59,145.86,27,BAGS
36315,2KRHY1RE,HYBRID 1 ROLLER RED,1,40.97,59.38,18.41,31,BAGS
36313,2KRHY1RO,HYBRID 1 ROLLER ROYAL,3,132.3,182.71,50.41,28,BAGS
35752,2KRHY2BK,HYBRID 2 ROLLER BLACK,14,759.76,1023.72,263.96,26,BAGS
35754,2KRHY2CH,HYBRID 2 ROLLER CHARCOAL,7,382.2,515.5,133.3,26,BAGS
35755,2KRHY2PU,HYBRID 2 ROLLER PURPLE,3,162.91,216.54,53.63,25,BAGS
35756,2KRHY2RE,HYBRID 2 ROLLER RED,2,103.78,137.76,33.98,25,BAGS
35753,2KRHY2RO,HYBRID 2 ROLLER ROYAL,4,215.74,305.42,89.68,29,BAGS
38025,2HAH3BO,HYBRID 3 ROLLER BLACK / ORANGE,7,525,688.22,163.22,24,BAGS
15989,2KRHY3BK,HYBRID X 3 ROLLER BLACK,5,365.6,539.59,173.99,32,BAGS
35708,2KRHY3NA,HYBRID X 3 ROLLER NAVY,2,153.98,218.69,64.71,30,BAGS
15990,2KRHY4BK,HYBRID X 4 ROLLER BLACK,6,916.69,1259.45,342.76,27,BAGS
35709,2KRHY4NA,HYBRID X 4 ROLLER NAVY,3,422.82,634.23,211.41,33,BAGS
38253,5GEHCLS40,HYPER CONTROL LAUNCH STRIPS 40CT,7,48.65,69.52,20.87,30,ACCESSORIES
38251,5GEHCTS,HYPER CONTROL TAPE SAMPLE PK 8CT,1,1.45,2.3,0.85,37,ACCESSORIES
21377,5GEHGTC80,HYPER GRIP TAPE CIRCLES 80ct,1,3.77,5.09,1.32,26,ACCESSORIES
37773,5GEHRFT30,HYPER REV FINGER TAPE ORG 30ct,17,118.15,158.47,40.32,25,ACCESSORIES
37772,5GEHRFT6CT,HYPER REV FINGER TAPE sample pk,3,4.35,6.63,2.28,34,ACCESSORIES
37486,1MOVH,HYPER VENOM,17,1806.77,2177.65,370.88,17,BALLS
37920,1BRHY,HYPNOTIZE,4,500,587.13,87.13,15,BALLS
37835,2IA1RRE,I AM BOWLING 1B DX ROLLER RED,7,334.25,419.65,85.4,20,BAGS
37834,2IA1RRO,I AM BOWLING 1B DX ROLLER ROYAL,4,191,239.8,48.8,20,BAGS
37836,2IA2RPK,I AM BOWLING 2B DX ROLLER PINK,3,184.5,225.45,40.95,18,BAGS
37838,2IA3RBK,I AM BOWLING 3B ROLLER BLACK,5,385,477.5,92.5,19,BAGS
38329,1STICBWG,ICE BLACK / WHITE / GOLD,44,2002,2697.04,695.04,26,BALLS
37391,1STICOBW,ICE OCEAN BLUE / WHITE,88,4003.17,5312.83,1309.66,25,BALLS
37791,1STICTSG,ICE TEAL / SILVER / GRAPHITE,59,2683.91,3566.3,882.39,25,BALLS
38120,1STID2,IDENTITY BK / CHERRY / PURPLE,6,764.4,719.7,-44.7,-6,BALLS
38092,1BRINQ,INFINITY QUEST,12,1260,1522.45,262.45,17,BALLS
35414,5INIS,INITIAL STICK,10,38.5,57.14,18.64,33,PRO SHOP SUPPLIES
35528,5TUIS11/4BK,INNER SLEEVE W/SLUG 1 1/4 BLACK,39,278.85,398.51,119.66,30,ACCESSORIES
35529,5TUIS11/4BL,INNER SLEEVE W/SLUG 1 1/4 BLUE,10,71.5,105.56,34.06,32,ACCESSORIES
35530,5TUIS11/4GR,INNER SLEEVE W/SLUG 1 1/4 GREEN,7,50.05,75.7,25.65,34,ACCESSORIES
35531,5TUIS11/4OR,INNER SLEEVE W/SLUG 1 1/4 ORANGE,7,50.05,75.7,25.65,34,ACCESSORIES
35532,5TUIS11/4RE,INNER SLEEVE W/SLUG 1 1/4 RED,2,14.3,22.2,7.9,36,ACCESSORIES
35533,5TUIS11/4WH,INNER SLEEVE W/SLUG 1 1/4 WHITE,4,28.6,42.4,13.8,33,ACCESSORIES
35534,5TUIS11/4YE,INNER SLEEVE W/SLUG 1 1/4 YELLOW,7,50.05,77.7,27.65,36,ACCESSORIES
18958,5TUIS13/8BK,INNER SLEEVE W/SLUG 1 3/8 BLACK,4,32.2,43.56,11.36,26,ACCESSORIES
20543,5INBS,INNOVATIVE BEVEL SANDER,5,645,818.51,173.51,21,PRO SHOP SUPPLIES
35377,5INBK,INNOVATIVE RED BEVEL KNIFE,1,15.85,20.9,5.05,24,PRO SHOP SUPPLIES
36495,5KRIP31,INSERT PULLER 31/32,2,51.46,73.82,22.36,30,PRO SHOP SUPPLIES
35491,5TUIRT,INSERT REMOVEL TOOL,1,33.6,52,18.4,35,PRO SHOP SUPPLIES
35539,5VIICPGBL1/2,INSTA-CURE PL GLUE BLUE 1/2oz,13,52,77.46,25.46,33,PRO SHOP SUPPLIES
7332,5VIICPGPU1/2,INSTA-CURE PL GLUE PURPLE 1/2oz,104,248.56,625.22,376.66,60,PRO SHOP SUPPLIES
37136,5VIICPGPU4,INSTA-CURE PL GLUE PURPLE 2oz,7,70,84.96,14.96,18,PRO SHOP SUPPLIES
38307,1RAIR,INTEL RECON,6,570,700.94,130.94,19,BALLS
37159,2MOIBTA,INTREPID BACKPACK TANGERINE,2,88.2,106.97,18.77,18,BAGS
37778,1STIM,ION MAX,71,9045.4,11045.64,2000.24,18,BALLS
37636,1STIP,ION PRO,18,2293.02,2666.16,373.14,14,BALLS
38070,1STIPSO,ION PRO SOLID,71,9045.4,11041.48,1996.08,18,BALLS
37353,1STIQ78,IQ TOUR 78/U,31,3526.25,4369.66,843.41,19,BALLS
37929,1STIQTAI,IQ TOUR A.I.,38,4322.5,5350.53,1028.03,19,BALLS
13008,1STIQTM,IQ TOUR MIDNIGHT BLUE,35,3981.25,4912.65,931.4,19,BALLS
35507,5VIIIT11/4,IT INSERTION TOOL 1 1/4,3,36,50.04,14.04,28,ACCESSORIES
35508,5VIIIT13/8,IT INSERTION TOOL 1 3/8,1,12,17.1,5.1,30,ACCESSORIES
35587,5VIIIT19/16,IT INSERTION TOOL 1 9/16,1,12,18,6,33,ACCESSORIES
35584,5VIIRS3/8,IT RECEIVING SLEEVE 1 3/8,2,7.5,15.3,7.8,51,ACCESSORIES
9726,5VIITTS1/4,IT TOP SLEEVE 1 1/4 (25CT),23,172.5,257.52,85.02,33,ACCESSORIES
35521,5VIITTS1/8,IT TOP SLEEVE 1 1/8 (25CT),4,30,44.4,14.4,32,ACCESSORIES
7352,5VIITTS3/8,IT TOP SLEEVE 1 3/8 (25CT),23,172.5,257.64,85.14,33,ACCESSORIES
15220,5VIIWSBK,IT W/SLUG BLACK 12ct,10,733,1008.9,275.9,27,ACCESSORIES
35535,5VIIWSBL,IT W/SLUG BLUE 12ct,3,196.05,284.62,88.57,31,ACCESSORIES
35543,5VIIWSGR,IT W/SLUG GRAPE 12ct,2,118.74,191.16,72.42,38,ACCESSORIES
35544,5VIIWSGN,IT W/SLUG GREEN 12ct,4,269.92,385.51,115.59,30,ACCESSORIES
35550,5VIIWSPI,IT W/SLUG PINK 12ct,2,146.02,191.16,45.14,24,ACCESSORIES
35545,5VIIWSRE,IT W/SLUG RED 12ct,3,196.05,292.05,96,33,ACCESSORIES
35546,5VIIWSWH,IT W/SLUG WHITE 12ct,2,118.74,207.09,88.35,43,ACCESSORIES
21829,1MOJG,JACKAL GHOST,22,2893.18,3354.88,461.7,14,BALLS
37895,1MOJAON,JACKAL ONYX,39,5132.01,6031.61,899.6,15,BALLS
37789,1ROJE,JESTER CLEAR POLY,3,276.06,329.85,53.79,16,BALLS
38084,3KRJBRR,JET FT BK / RED / GREY RH,4,242,267.8,25.8,10,SHOES
38097,3KRJBSL,JET FT BLACK / SILVER LH,5,302.5,334.75,32.25,10,SHOES
38095,3KRJBSR,JET FT BLACK / SILVER RH,36,2178,2410.2,232.2,10,SHOES
38096,3KRJBSW,JET FT BLACK / SILVER WIDE,4,242,267.8,25.8,10,SHOES
37645,5JPTTAL,JOPO ALUMINUM TWIST TOOL,9,450,580.04,130.04,22,ACCESSORIES
36555,5JPISBK,JOPO INNER SLEEVE BLACK,91,564.2,864.36,300.16,35,ACCESSORIES
37291,5JPISBL,JOPO INNER SLEEVE BLUE,13,80.6,125.92,45.32,36,ACCESSORIES
37290,5JPISGR,JOPO INNER SLEEVE GREEN,3,18.6,27.42,8.82,32,ACCESSORIES
37288,5JPISOR,JOPO INNER SLEEVE ORANGE,13,80.6,118.82,38.22,32,ACCESSORIES
37293,5JPISPK,JOPO INNER SLEEVE PINK,1,6.2,9.64,3.44,36,ACCESSORIES
37292,5JPISPU,JOPO INNER SLEEVE PURPLE,4,24.8,36.56,11.76,32,ACCESSORIES
37287,5JPISRE,JOPO INNER SLEEVE RED,3,18.6,27.42,8.82,32,ACCESSORIES
37799,5JPISTW,JOPO INNER SLEEVE TWISTED (5pk),1,38.5,55.44,16.94,31,ACCESSORIES
37286,5JPISWH,JOPO INNER SLEEVE WHITE,3,18.6,27.42,8.82,32,ACCESSORIES
37289,5JPISYE,JOPO INNER SLEEVE YELLOW,6,37.2,54.63,17.43,32,ACCESSORIES
36556,5JPLIS1/4BK,JOPO LOADED INNER BLACK 1 1/4,94,799,1177.62,378.62,32,ACCESSORIES
36765,5JPLIS3/8BK,JOPO LOADED INNER BLACK 1 3/8,50,485,722.63,237.63,33,ACCESSORIES
37296,5JPLIS1/4BL,JOPO LOADED INNER BLUE 1 1/4,20,170,252.97,82.97,33,ACCESSORIES
37301,5JPLIS3/8BL,JOPO LOADED INNER BLUE 1 3/8,11,106.7,160.71,54.01,34,ACCESSORIES
37295,5JPLIS1/4GR,JOPO LOADED INNER GREEN 1 1/4,12,102,151.77,49.77,33,ACCESSORIES
37299,5JPLIS3/8GR,JOPO LOADED INNER GREEN 1 3/8,9,87.3,135.97,48.67,36,ACCESSORIES
37297,5JPLIS1/4PU,JOPO LOADED INNER PURPLE 1 1/4,12,102,151.77,49.77,33,ACCESSORIES
37300,5JPLIS3/8PU,JOPO LOADED INNER PURPLE 1 3/8,8,77.6,118.98,41.38,35,ACCESSORIES
37294,5JPLIS1/4RE,JOPO LOADED INNER RED 1 1/4,19,161.5,237.13,75.63,32,ACCESSORIES
37298,5JPLIS3/8RE,JOPO LOADED INNER RED 1 3/8,15,145.5,216.03,70.53,33,ACCESSORIES
37798,5JPLISP1/4TW,JOPO LOADED TWISTED 1 1/4 (5PK),2,100,147.91,47.91,32,ACCESSORIES
36554,5JPOSBK,JOPO OUTER SLEEVE BLACK,944,5192,7743.34,2551.34,33,ACCESSORIES
36955,5JPOSBL,JOPO OUTER SLEEVE BLUE,78,429,641.89,212.89,33,ACCESSORIES
36962,5JPOSGR,JOPO OUTER SLEEVE GREEN,88,484,702.78,218.78,31,ACCESSORIES
36958,5JPOSOR,JOPO OUTER SLEEVE ORANGE,38,209,304.73,95.73,31,ACCESSORIES
36960,5JPOSPK,JOPO OUTER SLEEVE PINK,44,242,354.88,112.88,32,ACCESSORIES
36961,5JPOSPU,JOPO OUTER SLEEVE PURPLE,75,412.5,606.32,193.82,32,ACCESSORIES
36959,5JPOSRE,JOPO OUTER SLEEVE RED,76,418,618.6,200.6,32,ACCESSORIES
36956,5JPOSWH,JOPO OUTER SLEEVE WHITE,29,159.5,232.47,72.97,31,ACCESSORIES
36957,5JPOSYE,JOPO OUTER SLEEVE YELLOW,37,203.5,295.22,91.72,31,ACCESSORIES
37648,6JPPFOBK,JOPO PFO BLACK,149,89.4,151.03,61.63,41,INSERTS
37653,6JPPFOBL,JOPO PFO BLUE,20,12,19.8,7.8,39,INSERTS
37652,6JPPFOGR,JOPO PFO GREEN,15,9,14.85,5.85,39,INSERTS
37651,6JPPFOOR,JOPO PFO ORANGE,30,18,29.7,11.7,39,INSERTS
37655,6JPPFOPK,JOPO PFO PINK,45,27,44.55,17.55,39,INSERTS
37656,6JPPFOPU,JOPO PFO PURPLE,9,5.4,8.91,3.51,39,INSERTS
37654,6JPPFORD,JOPO PFO RED,15,9,14.85,5.85,39,INSERTS
37649,6JPPFOWH,JOPO PFO WHITE,20,12,19.8,7.8,39,INSERTS
37650,6JPPFOYE,JOPO PFO YELLOW,25,15,24.75,9.75,39,INSERTS
37646,5JPRE,JOPO REAMER,1,175,220.5,45.5,21,ACCESSORIES
38113,6JPS11/2,JOPO SOLIDS 1 1/2,17,50.15,75.82,25.67,34,INSERTS
38111,6JPS11/4,JOPO SOLIDS 1 1/4,109,212.55,312.53,99.98,32,INSERTS
38112,6JPS1/3/8,JOPO SOLIDS 1 3/8,66,128.7,190.73,62.03,33,INSERTS
36560,5JPSK,JOPO STARTER KIT,1,299,392.85,93.85,24,ACCESSORIES
36559,5JPSG,JOPO SUPER GLUE,7,42.35,63.05,20.7,33,ACCESSORIES
36557,5JPTT,JOPO TWIST TOOL,69,438.15,644.91,206.76,32,ACCESSORIES
38268,1SWJUPL,JUDGE PEARL,1,120,139.7,19.7,14,BALLS
21375,5GEKMPCBE,K-MOTION PRE-CUT BEIGE,6,53.7,75.5,21.8,29,ACCESSORIES
20626,5GEKMPCBK,K-MOTION PRE-CUT BLACK,94,841.3,1154.71,313.41,27,ACCESSORIES
20624,5GEKMPCBL,K-MOTION PRE-CUT BLUE,30,268.5,370.64,102.14,28,ACCESSORIES
37524,5GEKMPCGR,K-MOTION PRE-CUT GREY,6,53.1,74.19,21.09,28,ACCESSORIES
35509,5GEKMPCHP,K-MOTION PRE-CUT HOT PINK,11,98.44,136.68,38.24,28,ACCESSORIES
37224,5GEKMPCOR,K-MOTION PRE-CUT ORANGE,16,143.2,198.15,54.95,28,ACCESSORIES
36924,5GEKMPCPU,K-MOTION PRE-CUT PURPLE,17,152.15,203.91,51.76,25,ACCESSORIES
20625,5GEKMPCRE,K-MOTION PRE-CUT RED,27,241.64,327.08,85.44,26,ACCESSORIES
24030,5GEKMPCS,K-MOTION PRE-CUT SAMPLE PACK,5,10.5,15.3,4.8,31,ACCESSORIES
37523,5GEKMPCYE,K-MOTION PRE-CUT YELLOW,4,35.4,49.22,13.82,28,ACCESSORIES
